tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
100k,C prf,50,7,12,preference_following,1.0,25078.0,6270.0,50.0,571.0,5903.0,392.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,13,preference_following,1.0,25860.0,6465.0,50.0,2291.0,5977.0,1500.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,14,summarization,0.7,30581.0,7645.0,50.0,5082.0,6916.0,2962.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,15,summarization,0.625,28474.0,7119.0,50.0,5829.0,6621.0,3757.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,16,temporal_reasoning,1.0,22187.0,5547.0,50.0,140.0,5411.0,234.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,7,17,temporal_reasoning,1.0,23804.0,5951.0,50.0,198.0,5717.0,573.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,0,abstention,0.0,26794.0,6699.0,50.0,1097.0,5946.0,726.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,1,abstention,1.0,24199.0,6050.0,50.0,56.0,5353.0,101.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,2,contradiction_resolution,0.5,17131.0,4283.0,50.0,280.0,4180.0,572.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,3,contradiction_resolution,1.0,26376.0,6594.0,50.0,219.0,5888.0,427.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,4,information_extraction,1.0,17906.0,4477.0,50.0,66.0,4384.0,118.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,5,information_extraction,1.0,24364.0,6091.0,50.0,304.0,5536.0,241.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,6,instruction_following,1.0,26715.0,6679.0,50.0,2308.0,5786.0,981.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,7,instruction_following,1.0,23501.0,5875.0,50.0,172.0,5337.0,182.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,8,knowledge_update,1.0,22546.0,5637.0,50.0,84.0,5316.0,156.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,9,knowledge_update,1.0,19915.0,4979.0,50.0,81.0,4829.0,342.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,10,multi_session_reasoning,1.0,25616.0,6404.0,50.0,328.0,5737.0,1112.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,11,multi_session_reasoning,0.8333,26790.0,6698.0,50.0,3500.0,5908.0,3311.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,12,preference_following,1.0,21353.0,5338.0,50.0,3491.0,4896.0,3195.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,13,preference_following,1.0,24742.0,6186.0,50.0,1384.0,5527.0,818.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,14,summarization,0.75,26239.0,6560.0,50.0,10682.0,5782.0,5133.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,15,summarization,0.4,24372.0,6093.0,50.0,14392.0,5439.0,7301.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,16,temporal_reasoning,0.25,22827.0,5707.0,50.0,155.0,5368.0,255.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,8,17,temporal_reasoning,1.0,20373.0,5093.0,50.0,144.0,4872.0,208.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,0,abstention,0.0,22758.0,5690.0,50.0,613.0,4956.0,585.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,1,abstention,0.0,34385.0,8596.0,50.0,966.0,7253.0,306.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,2,contradiction_resolution,0.875,23238.0,5810.0,50.0,427.0,5163.0,612.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,3,contradiction_resolution,1.0,30373.0,7593.0,50.0,324.0,6519.0,368.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,4,information_extraction,0.6667,28760.0,7190.0,50.0,137.0,6314.0,362.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,5,information_extraction,0.6667,36104.0,9026.0,50.0,5549.0,7916.0,4721.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,6,instruction_following,1.0,29204.0,7301.0,50.0,3887.0,6293.0,1775.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,7,instruction_following,1.0,27005.0,6751.0,50.0,168.0,5952.0,569.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,8,knowledge_update,1.0,29671.0,7418.0,50.0,181.0,6643.0,345.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,9,knowledge_update,0.0,28746.0,7187.0,50.0,182.0,6269.0,386.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,10,multi_session_reasoning,1.0,23280.0,5820.0,50.0,845.0,5383.0,685.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,11,multi_session_reasoning,1.0,28552.0,7138.0,50.0,3028.0,6231.0,1585.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,12,preference_following,1.0,31794.0,7949.0,50.0,2031.0,7136.0,1533.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,13,preference_following,1.0,27760.0,6940.0,50.0,1039.0,6276.0,734.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,14,summarization,0.5,35102.0,8776.0,50.0,14514.0,7559.0,7980.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,15,summarization,0.7,29562.0,7391.0,50.0,5029.0,6345.0,2974.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,16,temporal_reasoning,1.0,25975.0,6494.0,50.0,135.0,5838.0,558.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,50,9,17,temporal_reasoning,1.0,23541.0,5885.0,50.0,154.0,5373.0,554.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,0,abstention,0.0,46352.0,11588.0,100.0,1823.0,10668.0,1361.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,1,abstention,0.0,41631.0,10408.0,100.0,6762.0,9872.0,4057.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,2,contradiction_resolution,0.75,49197.0,12299.0,100.0,667.0,11503.0,614.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,3,contradiction_resolution,0.375,46735.0,11684.0,100.0,254.0,10893.0,267.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,4,information_extraction,1.0,39497.0,9874.0,100.0,45.0,9479.0,537.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,5,information_extraction,1.0,58260.0,14565.0,100.0,1287.0,12943.0,766.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,6,instruction_following,1.0,54652.0,13663.0,100.0,21232.0,12134.0,18377.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,7,instruction_following,0.5,48103.0,12026.0,100.0,1477.0,11115.0,3017.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,8,knowledge_update,1.0,55870.0,13968.0,100.0,162.0,12325.0,196.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,9,knowledge_update,1.0,50871.0,12718.0,100.0,52.0,11720.0,198.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,10,multi_session_reasoning,1.0,46562.0,11641.0,100.0,115.0,10658.0,234.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,11,multi_session_reasoning,0.75,41895.0,10474.0,100.0,948.0,9737.0,2280.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,12,preference_following,1.0,48487.0,12122.0,100.0,4741.0,11292.0,4814.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,13,preference_following,1.0,53194.0,13299.0,100.0,11947.0,11903.0,8620.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,14,summarization,0.8,52834.0,13209.0,100.0,17746.0,11749.0,7618.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,15,summarization,0.7,52302.0,13076.0,100.0,18085.0,11720.0,7237.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,16,temporal_reasoning,0.25,52146.0,13037.0,100.0,144.0,11743.0,253.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,1,17,temporal_reasoning,1.0,50279.0,12570.0,100.0,119.0,11452.0,212.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,0,abstention,1.0,50682.0,12671.0,100.0,56.0,11664.0,105.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,1,abstention,0.0,60953.0,15238.0,100.0,1035.0,13469.0,1239.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,2,contradiction_resolution,1.0,51664.0,12916.0,100.0,302.0,11461.0,339.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,3,contradiction_resolution,0.5,59551.0,14888.0,100.0,214.0,13232.0,581.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,4,information_extraction,1.0,33733.0,8433.0,100.0,85.0,8211.0,103.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,5,information_extraction,1.0,64628.0,16157.0,100.0,1651.0,14450.0,1395.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,6,instruction_following,1.0,53323.0,13331.0,100.0,61.0,12133.0,96.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,7,instruction_following,1.0,46395.0,11599.0,100.0,1707.0,10972.0,2513.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,8,knowledge_update,0.0,62669.0,15667.0,100.0,126.0,14279.0,554.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,9,knowledge_update,1.0,60574.0,15144.0,100.0,146.0,13412.0,283.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,10,multi_session_reasoning,1.0,48365.0,12091.0,100.0,139.0,11742.0,203.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,11,multi_session_reasoning,0.875,67402.0,16851.0,100.0,4475.0,14414.0,4539.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,12,preference_following,1.0,56464.0,14116.0,100.0,2468.0,12770.0,2095.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,13,preference_following,0.75,61675.0,15419.0,100.0,3572.0,13419.0,1757.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,14,summarization,0.5,68446.0,17112.0,100.0,6709.0,14673.0,5834.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,15,summarization,0.75,65871.0,16468.0,100.0,9049.0,14402.0,6458.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,16,temporal_reasoning,1.0,51759.0,12940.0,100.0,129.0,12338.0,564.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,10,17,temporal_reasoning,0.25,60276.0,15069.0,100.0,239.0,13985.0,367.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,0,abstention,0.0,70907.0,17727.0,100.0,1266.0,14511.0,753.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,1,abstention,0.0,68791.0,17198.0,100.0,380.0,14012.0,520.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,2,contradiction_resolution,0.75,51480.0,12870.0,100.0,223.0,11062.0,330.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,3,contradiction_resolution,0.75,67116.0,16779.0,100.0,364.0,13671.0,1113.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,4,information_extraction,1.0,28590.0,7148.0,100.0,79.0,6991.0,101.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,5,information_extraction,0.8333,78700.0,19675.0,100.0,1316.0,15436.0,597.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,6,instruction_following,1.0,63794.0,15949.0,100.0,2292.0,12956.0,950.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,7,instruction_following,1.0,58306.0,14577.0,100.0,2187.0,12079.0,935.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,8,knowledge_update,0.0,66614.0,16654.0,100.0,56.0,13547.0,365.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,9,knowledge_update,0.0,71921.0,17980.0,100.0,141.0,14565.0,200.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,10,multi_session_reasoning,1.0,59544.0,14886.0,100.0,432.0,12225.0,619.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,11,multi_session_reasoning,1.0,73210.0,18303.0,100.0,4658.0,14681.0,4871.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,12,preference_following,1.0,64718.0,16180.0,100.0,5276.0,13252.0,3603.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,13,preference_following,1.0,75502.0,18876.0,100.0,5595.0,15065.0,2060.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,14,summarization,0.9167,74952.0,18738.0,100.0,17142.0,15061.0,10180.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,15,summarization,1.0,77257.0,19314.0,100.0,17497.0,15314.0,8007.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,16,temporal_reasoning,1.0,52954.0,13239.0,100.0,199.0,11209.0,421.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,11,17,temporal_reasoning,1.0,63574.0,15894.0,100.0,111.0,13211.0,150.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,0,abstention,1.0,59012.0,14753.0,100.0,56.0,12304.0,338.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,1,abstention,1.0,50472.0,12618.0,100.0,762.0,11100.0,703.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,2,contradiction_resolution,0.375,33978.0,8495.0,100.0,167.0,7933.0,233.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,3,contradiction_resolution,0.75,34959.0,8740.0,100.0,338.0,8125.0,389.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,4,information_extraction,0.0,36501.0,9125.0,100.0,207.0,8576.0,572.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,5,information_extraction,0.75,64368.0,16092.0,100.0,1873.0,13382.0,876.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,6,instruction_following,0.0,60097.0,15024.0,100.0,56.0,12609.0,307.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,7,instruction_following,1.0,63172.0,15793.0,100.0,7629.0,13035.0,1994.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,8,knowledge_update,0.0,38142.0,9536.0,100.0,77.0,8910.0,24.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,9,knowledge_update,0.0,55508.0,13877.0,100.0,56.0,12122.0,416.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,10,multi_session_reasoning,0.9,57140.0,14285.0,100.0,1203.0,12111.0,801.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,11,multi_session_reasoning,1.0,54799.0,13700.0,100.0,2713.0,11606.0,3086.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,12,preference_following,1.0,64299.0,16075.0,100.0,3890.0,13320.0,1347.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,13,preference_following,1.0,56198.0,14050.0,100.0,2764.0,12147.0,1143.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,14,summarization,0.875,61971.0,15493.0,100.0,4405.0,12893.0,2350.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,15,summarization,0.75,67851.0,16963.0,100.0,8833.0,13786.0,2714.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,16,temporal_reasoning,1.0,44724.0,11181.0,100.0,41.0,10155.0,146.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,12,17,temporal_reasoning,0.75,57652.0,14413.0,100.0,109.0,12173.0,125.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,0,abstention,0.0,50274.0,12569.0,100.0,228.0,11953.0,238.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,1,abstention,1.0,44920.0,11230.0,100.0,56.0,10796.0,190.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,2,contradiction_resolution,1.0,45678.0,11420.0,100.0,365.0,10884.0,405.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,3,contradiction_resolution,0.75,51043.0,12761.0,100.0,340.0,12264.0,597.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,4,information_extraction,1.0,43292.0,10823.0,100.0,145.0,10787.0,399.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,5,information_extraction,1.0,56855.0,14214.0,100.0,2318.0,13338.0,1550.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,6,instruction_following,0.75,55070.0,13768.0,100.0,2282.0,12920.0,2056.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,7,instruction_following,1.0,50953.0,12738.0,100.0,3278.0,11978.0,3806.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,8,knowledge_update,1.0,46098.0,11525.0,100.0,52.0,11116.0,237.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,9,knowledge_update,1.0,55206.0,13802.0,100.0,155.0,12922.0,559.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,10,multi_session_reasoning,0.3333,55740.0,13935.0,100.0,459.0,12739.0,1684.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,11,multi_session_reasoning,1.0,63666.0,15917.0,100.0,3279.0,14516.0,3260.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,12,preference_following,1.0,48053.0,12013.0,100.0,1978.0,11259.0,1453.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,13,preference_following,1.0,49309.0,12327.0,100.0,2183.0,11981.0,2039.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,14,summarization,0.5833,61762.0,15441.0,100.0,7098.0,14219.0,2986.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,15,summarization,0.4,60325.0,15081.0,100.0,6354.0,13896.0,2321.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,16,temporal_reasoning,1.0,54638.0,13660.0,100.0,97.0,13057.0,123.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,13,17,temporal_reasoning,1.0,53734.0,13434.0,100.0,202.0,12997.0,575.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,0,abstention,1.0,48783.0,12196.0,100.0,56.0,13298.0,101.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,1,abstention,1.0,53035.0,13259.0,100.0,56.0,13526.0,382.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,2,contradiction_resolution,0.75,45176.0,11294.0,100.0,727.0,12035.0,666.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,3,contradiction_resolution,0.5,44729.0,11182.0,100.0,478.0,11820.0,604.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,4,information_extraction,1.0,35294.0,8824.0,100.0,65.0,9232.0,21.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,5,information_extraction,0.5,41068.0,10267.0,100.0,871.0,10667.0,729.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,6,instruction_following,1.0,45100.0,11275.0,100.0,2805.0,12064.0,1658.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,7,instruction_following,1.0,53107.0,13277.0,100.0,1074.0,13636.0,749.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,8,knowledge_update,0.0,56458.0,14115.0,100.0,108.0,14672.0,447.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,9,knowledge_update,0.0,47696.0,11924.0,100.0,60.0,12540.0,310.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,10,multi_session_reasoning,0.0,46842.0,11711.0,100.0,357.0,12578.0,2707.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,11,multi_session_reasoning,0.875,51623.0,12906.0,100.0,3326.0,13178.0,4925.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,12,preference_following,0.5,41313.0,10328.0,100.0,2516.0,10757.0,1604.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,13,preference_following,0.5,45438.0,11360.0,100.0,1382.0,12087.0,869.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
100k,C prf,100,14,14,summarization,0.625,49287.0,12322.0,100.0,7492.0,12715.0,5752.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,42eb963d34ca
