tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
1m,B csls,100,32,8,knowledge_update,0.5,51305.0,12826.0,100.0,185.0,12657.0,565.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,9,knowledge_update,1.0,36523.0,9131.0,100.0,192.0,9093.0,356.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,10,multi_session_reasoning,0.5,25934.0,6484.0,100.0,280.0,6611.0,4204.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,11,multi_session_reasoning,0.9286,62595.0,15649.0,100.0,3292.0,13873.0,6941.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,12,preference_following,0.5,42865.0,10716.0,100.0,1202.0,10170.0,789.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,13,preference_following,1.0,38740.0,9685.0,100.0,2235.0,9543.0,1035.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,14,summarization,0.5,54067.0,13517.0,100.0,15583.0,12009.0,9206.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,15,summarization,0.8,59925.0,14981.0,100.0,1640.0,13318.0,859.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,16,temporal_reasoning,0.25,37229.0,9307.0,100.0,150.0,9560.0,565.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,32,17,temporal_reasoning,1.0,42368.0,10592.0,100.0,123.0,10961.0,156.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,0,abstention,0.0,46998.0,11750.0,100.0,1788.0,10999.0,1920.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,1,abstention,1.0,42584.0,10646.0,100.0,56.0,10141.0,107.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,2,contradiction_resolution,0.5,38935.0,9734.0,100.0,177.0,9391.0,245.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,3,contradiction_resolution,0.375,59466.0,14867.0,100.0,218.0,13635.0,246.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,4,information_extraction,1.0,43661.0,10915.0,100.0,739.0,9862.0,608.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,5,information_extraction,0.8333,48663.0,12166.0,100.0,1153.0,10849.0,738.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,6,instruction_following,1.0,36883.0,9221.0,100.0,1215.0,8993.0,787.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,7,instruction_following,1.0,51409.0,12852.0,100.0,1467.0,11801.0,845.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,8,knowledge_update,0.0,47623.0,11906.0,100.0,130.0,10759.0,341.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,9,knowledge_update,0.0,45030.0,11258.0,100.0,153.0,10583.0,1591.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,10,multi_session_reasoning,1.0,51631.0,12908.0,100.0,59.0,11567.0,216.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,11,multi_session_reasoning,0.6667,50509.0,12627.0,100.0,3531.0,11503.0,6424.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,12,preference_following,0.6667,43098.0,10775.0,100.0,2608.0,10045.0,1070.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,13,preference_following,1.0,45391.0,11348.0,100.0,2444.0,10282.0,2123.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,14,summarization,0.5,50552.0,12638.0,100.0,15017.0,11382.0,8770.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,15,summarization,0.5,62232.0,15558.0,100.0,15724.0,14168.0,12656.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,16,temporal_reasoning,0.0,44923.0,11231.0,100.0,129.0,10576.0,207.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,33,17,temporal_reasoning,0.5,52138.0,13035.0,100.0,175.0,13077.0,487.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,0,abstention,1.0,52680.0,13170.0,100.0,56.0,11359.0,135.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,1,abstention,1.0,52392.0,13098.0,100.0,56.0,10945.0,290.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,2,contradiction_resolution,0.5,37757.0,9439.0,100.0,157.0,8487.0,202.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,3,contradiction_resolution,0.5,42972.0,10743.0,100.0,276.0,10160.0,537.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,4,information_extraction,0.3333,35785.0,8946.0,100.0,164.0,8601.0,573.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,5,information_extraction,0.6,44857.0,11214.0,100.0,1072.0,9748.0,727.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,6,instruction_following,1.0,44969.0,11242.0,100.0,387.0,10337.0,507.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,7,instruction_following,1.0,48760.0,12190.0,100.0,2913.0,10460.0,1090.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,8,knowledge_update,1.0,45287.0,11322.0,100.0,179.0,10475.0,248.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,9,knowledge_update,1.0,50646.0,12662.0,100.0,100.0,11302.0,102.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,10,multi_session_reasoning,0.5,41240.0,10310.0,100.0,93.0,9557.0,542.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,11,multi_session_reasoning,0.625,45235.0,11309.0,100.0,7006.0,10310.0,14135.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,12,preference_following,1.0,43439.0,10860.0,100.0,1536.0,9233.0,816.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,13,preference_following,1.0,39092.0,9773.0,100.0,1036.0,8772.0,578.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,14,summarization,0.6,65301.0,16325.0,100.0,23938.0,13867.0,13199.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,15,summarization,0.8,51920.0,12980.0,100.0,3839.0,11182.0,2811.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,16,temporal_reasoning,0.75,43277.0,10819.0,100.0,131.0,9537.0,269.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,34,17,temporal_reasoning,0.8333,38139.0,9535.0,100.0,103.0,9113.0,553.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,0,abstention,1.0,48192.0,12048.0,100.0,56.0,11069.0,193.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,1,abstention,1.0,47593.0,11898.0,100.0,56.0,11152.0,376.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,2,contradiction_resolution,0.875,44203.0,11051.0,100.0,367.0,10434.0,595.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,3,contradiction_resolution,0.875,46257.0,11564.0,100.0,1065.0,10584.0,753.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,4,information_extraction,0.0,43942.0,10986.0,100.0,103.0,10762.0,521.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,5,information_extraction,0.625,50003.0,12501.0,100.0,770.0,11678.0,1199.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,6,instruction_following,1.0,44299.0,11075.0,100.0,1271.0,10221.0,802.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,7,instruction_following,1.0,31875.0,7969.0,100.0,1457.0,7671.0,1266.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,8,knowledge_update,0.5,50590.0,12648.0,100.0,199.0,11749.0,567.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,9,knowledge_update,1.0,44152.0,11038.0,100.0,198.0,11123.0,837.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,10,multi_session_reasoning,1.0,45724.0,11431.0,100.0,176.0,11002.0,428.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,11,multi_session_reasoning,0.5,52054.0,13014.0,100.0,977.0,12169.0,7458.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,12,preference_following,1.0,46463.0,11616.0,100.0,4982.0,10851.0,2056.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,13,preference_following,1.0,55605.0,13901.0,100.0,3608.0,12870.0,4986.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,14,summarization,0.75,67318.0,16830.0,100.0,21955.0,14764.0,12934.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,15,summarization,0.8,51924.0,12981.0,100.0,12759.0,12284.0,7853.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,16,temporal_reasoning,1.0,52118.0,13030.0,100.0,150.0,12255.0,141.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,35,17,temporal_reasoning,1.0,46137.0,11534.0,100.0,130.0,11207.0,111.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,0,abstention,1.0,50039.0,12510.0,100.0,428.0,11384.0,359.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,1,abstention,0.0,44101.0,11025.0,100.0,1400.0,10539.0,1310.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,2,contradiction_resolution,0.625,31635.0,7909.0,100.0,864.0,7708.0,733.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,3,contradiction_resolution,1.0,43041.0,10760.0,100.0,826.0,10000.0,645.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,4,information_extraction,1.0,43179.0,10795.0,100.0,72.0,10449.0,21.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,5,information_extraction,0.7,55938.0,13985.0,100.0,1827.0,12496.0,1952.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,6,instruction_following,1.0,43449.0,10862.0,100.0,4706.0,9702.0,2010.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,7,instruction_following,1.0,52562.0,13141.0,100.0,360.0,11935.0,602.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,8,knowledge_update,1.0,48490.0,12123.0,100.0,128.0,11034.0,159.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,9,knowledge_update,1.0,49793.0,12448.0,100.0,198.0,11122.0,702.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,10,multi_session_reasoning,0.625,42520.0,10630.0,100.0,1066.0,9878.0,5932.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,11,multi_session_reasoning,0.875,50580.0,12645.0,100.0,9313.0,10991.0,2259.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,12,preference_following,1.0,48220.0,12055.0,100.0,1296.0,11111.0,834.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,13,preference_following,1.0,48551.0,12138.0,100.0,7787.0,11114.0,2752.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,14,summarization,0.8333,46295.0,11574.0,100.0,21474.0,10500.0,10704.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,15,summarization,0.625,61364.0,15341.0,100.0,26021.0,13173.0,13460.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,16,temporal_reasoning,0.0,48053.0,12013.0,100.0,167.0,10621.0,354.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,4,17,temporal_reasoning,0.0,41365.0,10341.0,100.0,56.0,9652.0,248.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,0,abstention,1.0,50413.0,12603.0,100.0,56.0,11167.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,1,abstention,1.0,49818.0,12455.0,100.0,56.0,11609.0,254.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,2,contradiction_resolution,0.875,43131.0,10783.0,100.0,1093.0,9864.0,739.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,3,contradiction_resolution,1.0,36456.0,9114.0,100.0,351.0,8345.0,590.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,4,information_extraction,1.0,37282.0,9321.0,100.0,57.0,8974.0,19.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,5,information_extraction,0.75,44626.0,11157.0,100.0,811.0,10043.0,351.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,6,instruction_following,1.0,47255.0,11814.0,100.0,3053.0,10739.0,2272.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,7,instruction_following,1.0,56736.0,14184.0,100.0,3854.0,12328.0,2848.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,8,knowledge_update,0.0,42676.0,10669.0,100.0,268.0,9859.0,928.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,9,knowledge_update,1.0,46985.0,11746.0,100.0,80.0,10912.0,135.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,10,multi_session_reasoning,0.7143,46916.0,11729.0,100.0,408.0,10394.0,13069.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,11,multi_session_reasoning,0.7,53992.0,13498.0,100.0,11965.0,11847.0,12436.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,12,preference_following,0.75,51446.0,12862.0,100.0,8354.0,11275.0,3766.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,13,preference_following,1.0,45709.0,11427.0,100.0,5389.0,10377.0,3821.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,14,summarization,1.0,41898.0,10475.0,100.0,15400.0,9396.0,7590.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,15,summarization,0.8,59706.0,14927.0,100.0,17999.0,12741.0,12242.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,16,temporal_reasoning,1.0,44270.0,11068.0,100.0,123.0,10387.0,178.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,5,17,temporal_reasoning,1.0,39932.0,9983.0,100.0,129.0,9441.0,173.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,0,abstention,0.0,42466.0,10617.0,100.0,597.0,11291.0,688.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,1,abstention,0.0,41120.0,10280.0,100.0,456.0,12769.0,380.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,2,contradiction_resolution,1.0,44830.0,11208.0,100.0,909.0,11716.0,709.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,3,contradiction_resolution,0.75,39313.0,9828.0,100.0,1919.0,10082.0,1985.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,4,information_extraction,0.5,46903.0,11726.0,100.0,100.0,13135.0,557.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,5,information_extraction,0.0,51085.0,12771.0,100.0,82.0,12941.0,287.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,6,instruction_following,0.0,38591.0,9648.0,100.0,56.0,9210.0,889.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,7,instruction_following,1.0,62348.0,15587.0,100.0,3332.0,16629.0,2035.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,8,knowledge_update,1.0,42825.0,10706.0,100.0,90.0,10753.0,538.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,9,knowledge_update,0.0,43631.0,10908.0,100.0,171.0,10691.0,458.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,10,multi_session_reasoning,1.0,44442.0,11111.0,100.0,1478.0,11208.0,842.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,11,multi_session_reasoning,0.1667,38069.0,9517.0,100.0,271.0,9608.0,1632.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,12,preference_following,1.0,41825.0,10456.0,100.0,4466.0,10641.0,2996.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,13,preference_following,1.0,56608.0,14152.0,100.0,1877.0,14377.0,1103.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,14,summarization,0.8,47790.0,11948.0,100.0,8267.0,12639.0,2999.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,15,summarization,0.8,44652.0,11163.0,100.0,8065.0,11862.0,4170.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,16,temporal_reasoning,0.0,40328.0,10082.0,100.0,158.0,10742.0,2655.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,6,17,temporal_reasoning,0.0,46296.0,11574.0,100.0,276.0,11783.0,1098.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,0,abstention,0.0,43211.0,10803.0,100.0,696.0,11183.0,723.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,1,abstention,0.0,32615.0,8154.0,100.0,249.0,9455.0,307.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,2,contradiction_resolution,1.0,37204.0,9301.0,100.0,448.0,9956.0,507.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,3,contradiction_resolution,1.0,45160.0,11290.0,100.0,673.0,11098.0,546.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,4,information_extraction,0.0,45763.0,11441.0,100.0,125.0,13087.0,347.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,5,information_extraction,1.0,57126.0,14282.0,100.0,1998.0,14394.0,2187.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,6,instruction_following,1.0,58977.0,14744.0,100.0,1525.0,16626.0,947.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,7,instruction_following,1.0,48938.0,12235.0,100.0,1804.0,14577.0,1993.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,8,knowledge_update,0.0,55080.0,13770.0,100.0,736.0,14813.0,785.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,9,knowledge_update,1.0,43391.0,10848.0,100.0,177.0,10843.0,263.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,10,multi_session_reasoning,0.875,51012.0,12753.0,100.0,3815.0,14423.0,5893.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,11,multi_session_reasoning,1.0,49302.0,12326.0,100.0,5919.0,12850.0,8199.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,12,preference_following,0.25,45272.0,11318.0,100.0,624.0,13816.0,448.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,13,preference_following,0.6667,51934.0,12984.0,100.0,2003.0,15206.0,2499.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,14,summarization,0.5,47618.0,11905.0,100.0,7831.0,12559.0,3205.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,15,summarization,0.8571,48733.0,12183.0,100.0,7696.0,13117.0,6617.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,16,temporal_reasoning,0.0,40410.0,10103.0,100.0,56.0,10348.0,94.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,7,17,temporal_reasoning,1.0,49673.0,12418.0,100.0,256.0,14472.0,354.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,8,0,abstention,0.5,39033.0,9758.0,100.0,302.0,10851.0,482.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,8,1,abstention,0.0,44861.0,11215.0,100.0,1506.0,11526.0,855.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,8,2,contradiction_resolution,0.375,57016.0,14254.0,100.0,567.0,17043.0,524.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,8,3,contradiction_resolution,0.5,43410.0,10853.0,100.0,752.0,13367.0,824.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
1m,B csls,100,8,4,information_extraction,1.0,44666.0,11167.0,100.0,99.0,11389.0,25.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,d3fdf8fcb8e7
